0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,
0,0,0,0,0,44,45,46,47,48,40,41,42,43,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,57,58,59,60,61,53,54,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,70,71,72,73,74,66,67,68,69,0,0,49,50,0,0,0,49,50,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,83,84,85,86,87,79,80,81,82,0,0,62,63,0,0,0,62,63,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,96,97,98,99,100,92,93,94,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,111,112,113,114,115,116,111,112,113,114,115,116,124,125,126,127,128,0,12,0,0,0,0,0,0,0,11,0,
0,0,0,0,124,125,126,127,128,129,124,125,126,127,128,129,124,125,126,127,128,0,0,11,0,0,0,0,0,0,0,0,
0,0,0,0,111,112,113,114,115,116,111,112,113,114,115,116,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,124,125,126,127,128,129,124,125,126,127,128,129,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,111,112,113,114,115,116,111,112,113,114,115,116,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,124,125,126,127,128,129,124,125,126,127,128,129,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,111,112,113,114,115,116,111,112,113,114,115,116,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,124,125,126,127,128,129,124,125,126,127,128,129,124,125,126,127,128,0,0,0,11,0,0,0,0,0,0,0,
0,0,0,0,111,112,113,114,115,116,111,112,113,114,115,116,124,125,126,127,128,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
