125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,
822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,
0,603,603,603,555,555,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,
0,603,603,603,555,555,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,
0,553,553,603,555,555,603,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,
0,603,603,603,555,555,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,
0,603,603,603,555,555,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,297,603,603,603,295,296,296,296,296,296,296,
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,348,554,554,554,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,554,554,554,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,603,552,603,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,603,552,603,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,603,552,603,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,603,552,603,346,347,347,347,347,347,347,
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,348,603,552,603,346,347,347,347,347,347,347
